PoNumber,PostedDate,VendorID,VendorName,InvoiceNo,ProductName,ProductCode,ProductCategory,CategoryCode,UnitPrice,Quantity,OrderValue,DiscountValue,SalesValue,SalesReturn,DebitedAmount,Commission,Year,Month,Day,NetSales,DueAmount,PaymentMethods,BankName,PostedNo
PO-202304-1248,2023-04-13,VND001,Creative Corporation,INV-20230413-6376,Hand Sanitizer,PRD0004,Hygiene Products,CAT004,4956.34,52,257729.68,19268.21,238461.47,12442.75,226018.72,17265.09,2023,4,13,208753.63,187605.05,Cash,,ENT-20230413-01248
PO-202304-1574,2023-04-13,VND002,Kazi Tea IND Ltd.,INV-20230413-8652,Watch,PRD0043,Accessories,CAT003,1539.69,54,83143.26,9022.88,74120.38,4890.76,69229.62,6168.1,2023,4,13,63061.52,15500.99,Nagad,,ENT-20230413-01574
PO-202304-1230,2023-04-12,VND001,Creative Corporation,INV-20230412-3792,Gloves,PRD0023,Hygiene Products,CAT004,2530.58,27,68325.66,4393.3,63932.36,1593.95,62338.41,3594.38,2023,4,12,58744.03,58735.39,Cash,,ENT-20230412-01230
PO-202304-1230,2023-04-12,VND001,Creative Corporation,INV-20230412-3792,Gloves,PRD0023,Hygiene Products,CAT004,3865.8,464,1793731.2,179373.12,1614358.08,80717.9,1533640.18,76682.01,2023,4,12,1456958.17,185362.35,Cash,,ENT-20230412-01230
PO-202304-1738,2023-04-11,VND002,Kazi Tea IND Ltd.,INV-20230411-5191,Hair Gel,PRD0077,Hygiene Products,CAT004,230.38,12,2764.56,41.39,2723.17,80.06,2643.11,133.33,2023,4,11,2509.78,1415.41,Bank Transfer,BRAC Bank,ENT-20230411-01738
PO-202304-1512,2023-04-11,VND001,Creative Corporation,INV-20230411-5523,Lipstick,PRD0061,Cosmetics,CAT002,2145.28,30,64358.4,10412.72,53945.68,2076.71,51868.97,2342.77,2023,4,11,49526.2,47838.61,Bkash,,ENT-20230411-01512
PO-202304-1122,2023-04-11,VND004,Organic Solutions,INV-20230411-8908,Hair Conditioner,PRD0039,Hygiene Products,CAT004,2809.32,98,275313.36,49156.47,226156.89,5233.08,220923.81,30567.6,2023,4,11,190356.21,20889.22,Cash,,ENT-20230411-01122
PO-202304-0587,2023-04-10,VND006,Sun Corporation Ltd.,INV-20230410-6523,Men Shirt,PRD0010,Fashion Apparel,CAT001,4840.41,23,111329.43,25280.09,86049.34,6367.49,79681.85,7122.57,2023,4,10,72559.28,57241.3,Cheque,Bkash,ENT-20230410-00587
PO-202304-0634,2023-04-09,VND006,Sun Corporation Ltd.,INV-20230409-2400,Wallet,PRD0051,Accessories,CAT003,2322.59,2,4645.18,457.45,4187.73,322.25,3865.48,497.73,2023,4,9,3367.75,1509.66,Cheque,Dutch Bangla Bank,ENT-20230409-00634
PO-202304-1108,2023-04-09,VND005,Yello Energy Co.,INV-20230409-9684,Nail Polish,PRD0055,Cosmetics,CAT002,4185.56,37,154865.72,4152.63,150713.09,9803.92,140909.17,9099.17,2023,4,9,131810.0,45533.87,Nagad,,ENT-20230409-01108
PO-202304-1482,2023-04-08,VND007,Style Mart Brand,INV-20230408-1403,Underarm Whitening Cream,PRD0050,Cosmetics,CAT002,1159.99,84,97439.16,22003.8,75435.36,2741.22,72694.14,7484.87,2023,4,8,65209.27,27555.71,Cash,,ENT-20230408-01482
PO-202304-0582,2023-04-07,VND002,Kazi Tea IND Ltd.,INV-20230407-2317,Watch,PRD0043,Accessories,CAT003,3788.32,5,18941.6,2054.04,16887.56,122.75,16764.81,2150.8,2023,4,7,14614.01,13639.98,Nagad,,ENT-20230407-00582
PO-202304-0301,2023-04-07,VND006,Sun Corporation Ltd.,INV-20230407-7309,Hair Conditioner,PRD0039,Hygiene Products,CAT004,323.84,2,647.68,134.11,513.57,40.42,473.15,66.4,2023,4,7,406.75,246.55,Cheque,BRAC Bank,ENT-20230407-00301
PO-202304-1163,2023-04-07,VND007,Style Mart Brand,INV-20230407-7311,Face Mask,PRD0054,Cosmetics,CAT002,812.77,47,38200.19,3912.91,34287.28,3182.57,31104.71,3788.72,2023,4,7,27315.99,20326.36,Cheque,Sonali Bank,ENT-20230407-01163
PO-202304-1721,2023-04-06,VND005,Yello Energy Co.,INV-20230406-9340,Men T-Shirt,PRD0026,Fashion Apparel,CAT001,2178.24,48,104555.52,8020.74,96534.78,6510.36,90024.42,12431.82,2023,4,6,77592.6,23665.94,Cheque,Dutch Bangla Bank,ENT-20230406-01721
PO-202304-1579,2023-04-06,VND003,Shanti Enterprises,INV-20230406-8222,Handbag,PRD0020,Accessories,CAT003,4098.53,38,155744.14,7179.18,148564.96,14253.28,134311.68,20143.27,2023,4,6,114168.41,30307.48,Cheque,BRAC Bank,ENT-20230406-01579
PO-202304-0508,2023-04-06,VND001,Creative Corporation,INV-20230406-1041,Face Wash,PRD0022,Hygiene Products,CAT004,3855.96,37,142670.52,17429.41,125241.11,9839.52,115401.59,16232.06,2023,4,6,99169.53,67803.15,Cheque,Rupali Bank,ENT-20230406-00508
PO-202304-1779,2023-04-06,VND007,Style Mart Brand,INV-20230406-4051,Body Butter,PRD0016,Hygiene Products,CAT004,4215.87,68,286679.16,6569.36,280109.8,9281.73,270828.07,1067.25,2023,4,6,269760.82,49170.73,Cash,,ENT-20230406-01779
PO-202304-1521,2023-04-05,VND002,Kazi Tea IND Ltd.,INV-20230405-4673,Body Wash,PRD0058,Hygiene Products,CAT004,4267.51,55,234713.05,7482.27,227230.78,12688.49,214542.29,7001.2,2023,4,5,207541.09,29067.91,Bkash,,ENT-20230405-01521
PO-202304-0576,2023-04-04,VND007,Style Mart Brand,INV-20230404-8818,Face Wash,PRD0022,Hygiene Products,CAT004,987.48,66,65173.68,2321.96,62851.72,4639.11,58212.61,2220.24,2023,4,4,55992.37,33765.87,Nagad,,ENT-20230404-00576
PO-202304-0906,2023-04-04,VND002,Kazi Tea IND Ltd.,INV-20230404-3375,Mouthwash,PRD0025,Hygiene Products,CAT004,4728.82,85,401949.7,84978.83,316970.87,10506.97,306463.9,17819.34,2023,4,4,288644.56,196176.66,Cash,,ENT-20230404-00906
PO-202304-1009,2023-04-04,VND007,Style Mart Brand,INV-20230404-5491,Hair Serum,PRD0011,Cosmetics,CAT002,2518.78,42,105788.76,23108.63,82680.13,8007.73,74672.4,7439.43,2023,4,4,67232.97,59355.4,Nagad,,ENT-20230404-01009
PO-202304-0310,2023-04-04,VND004,Organic Solutions,INV-20230404-8336,Nail Polish,PRD0055,Cosmetics,CAT002,1496.9,70,104783.0,30318.96,74464.04,3371.4,71092.64,5748.86,2023,4,4,65343.78,31687.18,Nagad,,ENT-20230404-00310
PO-202304-0642,2023-04-04,VND007,Style Mart Brand,INV-20230404-7060,Hand Sanitizer,PRD0004,Hygiene Products,CAT004,533.75,12,6405.0,1659.67,4745.33,212.93,4532.4,327.1,2023,4,4,4205.3,763.49,Cheque,Rupali Bank,ENT-20230404-00642
PO-202304-1219,2023-04-03,VND001,Creative Corporation,INV-20230403-2534,Men Jeans,PRD0078,Fashion Apparel,CAT001,1867.98,47,87795.06,8720.0,79075.06,2990.9,76084.16,1122.07,2023,4,3,74962.09,14430.15,Nagad,,ENT-20230403-01219
PO-202304-0691,2023-04-03,VND002,Kazi Tea IND Ltd.,INV-20230403-9870,Feminine Wash,PRD0028,Hygiene Products,CAT004,767.25,94,72121.5,6023.91,66097.59,3275.01,62822.58,1677.89,2023,4,3,61144.69,11943.46,Cheque,Bkash,ENT-20230403-00691
PO-202304-0635,2023-04-03,VND005,Yello Energy Co.,INV-20230403-1384,Hair Straightener,PRD0073,Hygiene Products,CAT004,3996.23,13,51950.99,2911.41,49039.58,2460.88,46578.7,4381.44,2023,4,3,42197.26,8402.3,Cheque,Bkash,ENT-20230403-00635
PO-202304-0538,2023-04-03,VND002,Kazi Tea IND Ltd.,INV-20230403-6194,Feminine Wash,PRD0028,Hygiene Products,CAT004,3721.99,17,63273.83,3094.49,60179.34,4065.7,56113.64,2733.95,2023,4,3,53379.69,3780.71,Bkash,,ENT-20230403-00538
PO-202304-1659,2023-04-02,VND007,Style Mart Brand,INV-20230402-9562,Hand Sanitizer,PRD0004,Hygiene Products,CAT004,4616.69,79,364718.51,74644.05,290074.46,19040.6,271033.86,35792.35,2023,4,2,235241.51,157645.09,Bank Transfer,BRAC Bank,ENT-20230402-01659
PO-202304-0574,2023-04-02,VND007,Style Mart Brand,INV-20230402-5053,Body Mist,PRD0035,Cosmetics,CAT002,334.76,24,8034.24,2191.71,5842.53,171.01,5671.52,773.98,2023,4,2,4897.54,2088.35,Cheque,Sonali Bank,ENT-20230402-00574
PO-202303-1923,2023-03-31,VND002,Kazi Tea IND Ltd.,INV-20230331-9775,Body Wash,PRD0058,Hygiene Products,CAT004,2538.26,30,76147.8,20982.19,55165.61,3332.11,51833.5,1747.85,2023,3,31,50085.65,14410.07,Cheque,BRAC Bank,ENT-20230331-01923
PO-202303-1480,2023-03-31,VND006,Sun Corporation Ltd.,INV-20230331-3588,Hair Conditioner,PRD0039,Hygiene Products,CAT004,4473.91,38,170008.58,37248.53,132760.05,2178.61,130581.44,1575.48,2023,3,31,129005.96,42684.24,Bkash,,ENT-20230331-01480
PO-202303-0826,2023-03-31,VND006,Sun Corporation Ltd.,INV-20230331-2534,Shaving Cream,PRD0066,Cosmetics,CAT002,2714.27,60,162856.2,20743.05,142113.15,11806.85,130306.3,10580.16,2023,3,31,119726.14,76434.66,Cheque,Nagad,ENT-20230331-00826
PO-202303-0150,2023-03-30,VND003,Shanti Enterprises,INV-20230330-3186,Hair Gel,PRD0077,Hygiene Products,CAT004,1028.81,37,38065.97,9066.18,28999.79,945.95,28053.84,425.53,2023,3,30,27628.31,4554.93,Cheque,Dutch Bangla Bank,ENT-20230330-00150
PO-202303-0891,2023-03-30,VND001,Creative Corporation,INV-20230330-6043,Hair Accessories,PRD0029,Hygiene Products,CAT004,1499.82,27,40495.14,9470.43,31024.71,200.66,30824.05,4470.78,2023,3,30,26353.27,29.94,Cheque,Dutch Bangla Bank,ENT-20230330-00891
PO-202303-0375,2023-03-30,VND002,Kazi Tea IND Ltd.,INV-20230330-8298,Baby Wipes,PRD0069,Hygiene Products,CAT004,1665.82,71,118273.22,21241.14,97032.08,1199.3,95832.78,8805.75,2023,3,30,87027.03,26273.75,Nagad,,ENT-20230330-00375
PO-202303-0386,2023-03-30,VND005,Yello Energy Co.,INV-20230330-6570,Hair Spray,PRD0071,Cosmetics,CAT002,4974.83,90,447734.7,53847.2,393887.5,15955.07,377932.43,6834.63,2023,3,30,371097.8,77404.86,Bank Transfer,Sonali Bank,ENT-20230330-00386
PO-202303-1079,2023-03-29,VND004,Organic Solutions,INV-20230329-5448,Hair Gel,PRD0077,Hygiene Products,CAT004,641.7,8,5133.6,1039.74,4093.86,103.82,3990.04,456.4,2023,3,29,3533.64,414.54,Bank Transfer,Nagad,ENT-20230329-01079
PO-202303-1734,2023-03-29,VND005,Yello Energy Co.,INV-20230329-6130,Women's Saree,PRD0072,Fashion Apparel,CAT001,1695.42,93,157674.06,37430.92,120243.14,8279.92,111963.22,4885.89,2023,3,29,107077.33,36941.43,Cash,,ENT-20230329-01734
PO-202303-1535,2023-03-29,VND007,Style Mart Brand,INV-20230329-9185,Body Mist,PRD0035,Cosmetics,CAT002,3312.47,81,268310.07,30810.73,237499.34,4066.85,233432.49,20273.94,2023,3,29,213158.55,155629.83,Bank Transfer,Nagad,ENT-20230329-01535
PO-202303-1634,2023-03-29,VND001,Creative Corporation,INV-20230329-2818,Compact Powder,PRD0042,Cosmetics,CAT002,4503.99,4,18015.96,3561.88,14454.08,400.83,14053.25,1988.21,2023,3,29,12065.04,2898.53,Cheque,Dutch Bangla Bank,ENT-20230329-01634
PO-202303-1097,2023-03-28,VND002,Kazi Tea IND Ltd.,INV-20230328-7654,Nail Polish,PRD0055,Cosmetics,CAT002,4837.58,23,111264.34,9413.88,101850.46,2355.5,99494.96,12950.64,2023,3,28,86544.32,4061.21,Cheque,Dutch Bangla Bank,ENT-20230328-01097
PO-202303-1228,2023-03-28,VND003,Shanti Enterprises,INV-20230328-3499,Face Cream,PRD0034,Cosmetics,CAT002,833.62,79,65855.98,12620.84,53235.14,2353.9,50881.24,5002.84,2023,3,28,45878.4,38990.81,Nagad,,ENT-20230328-01228
PO-202303-0286,2023-03-28,VND002,Kazi Tea IND Ltd.,INV-20230328-4653,Men Shirt,PRD0010,Fashion Apparel,CAT001,1639.4,63,103282.2,7006.61,96275.59,5283.79,90991.8,1865.69,2023,3,28,89126.11,88096.51,Cash,,ENT-20230328-00286
PO-202303-1285,2023-03-27,VND003,Shanti Enterprises,INV-20230327-2381,Men T-Shirt,PRD0026,Fashion Apparel,CAT001,1523.31,3,4569.93,261.5,4308.43,202.76,4105.67,516.89,2023,3,27,3588.78,3576.64,Cheque,Dutch Bangla Bank,ENT-20230327-01285
PO-202303-0938,2023-03-27,VND002,Kazi Tea IND Ltd.,INV-20230327-6436,Hair Spray,PRD0071,Cosmetics,CAT002,796.01,10,7960.1,510.89,7449.21,510.45,6938.76,106.79,2023,3,27,6831.97,3693.14,Bank Transfer,Nagad,ENT-20230327-00938
PO-202303-0998,2023-03-27,VND001,Creative Corporation,INV-20230327-1851,Body Scrub,PRD0047,Hygiene Products,CAT004,3791.19,41,155438.79,44192.65,111246.14,8350.79,102895.35,10206.67,2023,3,27,92688.68,56435.49,Bkash,,ENT-20230327-00998
PO-202303-0762,2023-03-27,VND007,Style Mart Brand,INV-20230327-8761,Condom,PRD0009,Hygiene Products,CAT004,1510.37,97,146505.89,33277.84,113228.05,4488.7,108739.35,12704.33,2023,3,27,96035.02,20177.5,Bkash,,ENT-20230327-00762
PO-202303-0622,2023-03-27,VND007,Style Mart Brand,INV-20230327-6140,Aftershave,PRD0057,Hygiene Products,CAT004,1583.59,63,99766.17,20551.43,79214.74,4069.23,75145.51,3483.51,2023,3,27,71662.0,36732.02,Cash,,ENT-20230327-00622
PO-202303-0926,2023-03-27,VND002,Kazi Tea IND Ltd.,INV-20230327-4489,Women's Skirt,PRD0046,Fashion Apparel,CAT001,4126.81,95,392046.95,95943.9,296103.05,5682.57,290420.48,25742.66,2023,3,27,264677.82,244672.08,Nagad,,ENT-20230327-00926
PO-202303-1044,2023-03-27,VND006,Sun Corporation Ltd.,INV-20230327-7147,Keychain,PRD0012,Accessories,CAT003,186.07,81,15071.67,1927.29,13144.38,447.68,12696.7,1334.13,2023,3,27,11362.57,9691.18,Bank Transfer,Dutch Bangla Bank,ENT-20230327-01044
PO-202303-0938,2023-03-27,VND002,Kazi Tea IND Ltd.,INV-20230327-6436,Hair Spray,PRD0071,Cosmetics,CAT002,3174.36,432,1371323.52,137132.35,1234191.17,61709.56,1172481.61,58624.08,2023,3,27,1113857.53,224320.21,Bank Transfer,Nagad,ENT-20230327-00938
PO-202303-0973,2023-03-27,VND005,Yello Energy Co.,INV-20230327-6198,Kids T-Shirt,PRD0006,Fashion Apparel,CAT001,3629.27,12,43551.24,6276.75,37274.49,388.78,36885.71,3596.57,2023,3,27,33289.14,11826.0,Bank Transfer,Janata Bank,ENT-20230327-00973
PO-202303-1005,2023-03-27,VND004,Organic Solutions,INV-20230327-8668,After Sun Lotion,PRD0074,Cosmetics,CAT002,2160.87,84,181513.08,13741.87,167771.21,8095.38,159675.83,3480.23,2023,3,27,156195.6,21274.78,Bkash,,ENT-20230327-01005
PO-202303-1205,2023-03-26,VND003,Shanti Enterprises,INV-20230326-8828,Men Jeans,PRD0078,Fashion Apparel,CAT001,4667.78,44,205382.32,27686.58,177695.74,14841.51,162854.23,855.9,2023,3,26,161998.33,6154.32,Cheque,Sonali Bank,ENT-20230326-01205
PO-202303-0876,2023-03-26,VND007,Style Mart Brand,INV-20230326-8361,Kids T-Shirt,PRD0006,Fashion Apparel,CAT001,3735.75,60,224145.0,32523.24,191621.76,17745.23,173876.53,25173.55,2023,3,26,148702.98,144423.22,Cheque,Rupali Bank,ENT-20230326-00876
PO-202303-0406,2023-03-26,VND006,Sun Corporation Ltd.,INV-20230326-6807,Feminine Wash,PRD0028,Hygiene Products,CAT004,4263.39,97,413548.83,93639.35,319909.48,22048.91,297860.57,2120.42,2023,3,26,295740.15,134772.37,Cash,,ENT-20230326-00406
PO-202303-0038,2023-03-26,VND006,Sun Corporation Ltd.,INV-20230326-6448,Women's Skirt,PRD0046,Fashion Apparel,CAT001,4251.56,94,399646.64,95824.98,303821.66,19225.24,284596.42,40127.98,2023,3,26,244468.44,30674.21,Nagad,,ENT-20230326-00038
PO-202303-0866,2023-03-26,VND003,Shanti Enterprises,INV-20230326-9914,After Sun Lotion,PRD0074,Cosmetics,CAT002,3413.36,83,283308.88,74534.95,208773.93,16244.78,192529.15,18420.88,2023,3,26,174108.27,119157.98,Cheque,Janata Bank,ENT-20230326-00866
PO-202303-0313,2023-03-25,VND003,Shanti Enterprises,INV-20230325-9237,Sunglasses,PRD0027,Accessories,CAT003,4167.8,27,112530.6,25878.89,86651.71,2028.55,84623.16,10163.94,2023,3,25,74459.22,65284.1,Bank Transfer,Nagad,ENT-20230325-00313
PO-202303-1772,2023-03-24,VND003,Shanti Enterprises,INV-20230324-1585,Nail Polish,PRD0055,Cosmetics,CAT002,3346.57,34,113783.38,30197.58,83585.8,5950.66,77635.14,10621.25,2023,3,24,67013.89,4225.87,Nagad,,ENT-20230324-01772
PO-202303-0757,2023-03-24,VND005,Yello Energy Co.,INV-20230324-6960,Hand Sanitizer,PRD0004,Hygiene Products,CAT004,4865.48,21,102175.08,24832.93,77342.15,3900.76,73441.39,7314.76,2023,3,24,66126.63,22380.15,Bkash,,ENT-20230324-00757
PO-202303-0779,2023-03-24,VND003,Shanti Enterprises,INV-20230324-4871,Foot Care Cream,PRD0041,Cosmetics,CAT002,2618.22,18,47127.96,13457.99,33669.97,123.04,33546.93,4162.92,2023,3,24,29384.01,2137.0,Nagad,,ENT-20230324-00779
PO-202303-0601,2023-03-23,VND003,Shanti Enterprises,INV-20230323-2574,Footwear,PRD0065,Hygiene Products,CAT004,4182.61,79,330426.19,42634.18,287792.01,3900.58,283891.43,28421.22,2023,3,23,255470.21,209758.59,Cash,,ENT-20230323-00601
PO-202303-0429,2023-03-23,VND007,Style Mart Brand,INV-20230323-1524,Women's Leggings,PRD0079,Fashion Apparel,CAT001,4529.96,48,217438.08,39179.37,178258.71,1980.3,176278.41,22510.91,2023,3,23,153767.5,2682.32,Cheque,BRAC Bank,ENT-20230323-00429
PO-202303-0137,2023-03-22,VND004,Organic Solutions,INV-20230322-6610,Hoodie,PRD0075,Fashion Apparel,CAT001,3856.32,10,38563.2,8795.04,29768.16,960.43,28807.73,3666.61,2023,3,22,25141.12,7189.41,Cheque,City Bank,ENT-20230322-00137
PO-202303-1939,2023-03-22,VND007,Style Mart Brand,INV-20230322-3867,Body Oil,PRD0059,Cosmetics,CAT002,87.59,91,7970.69,852.27,7118.42,227.57,6890.85,87.46,2023,3,22,6803.39,2374.71,Bkash,,ENT-20230322-01939
PO-202303-0797,2023-03-22,VND005,Yello Energy Co.,INV-20230322-5397,Hair Dryer,PRD0013,Hygiene Products,CAT004,300.61,55,16533.55,3753.86,12779.69,1039.44,11740.25,1276.88,2023,3,22,10463.37,7381.55,Bkash,,ENT-20230322-00797
PO-202303-1357,2023-03-22,VND007,Style Mart Brand,INV-20230322-7590,Condom,PRD0009,Hygiene Products,CAT004,3169.03,2,6338.06,1321.45,5016.61,414.04,4602.57,516.01,2023,3,22,4086.56,3055.26,Cash,,ENT-20230322-01357
PO-202303-1939,2023-03-22,VND007,Style Mart Brand,INV-20230322-3867,Body Oil,PRD0059,Cosmetics,CAT002,3332.38,221,736455.98,73645.6,662810.38,33140.52,629669.86,31483.49,2023,3,22,598186.37,168729.47,Bkash,,ENT-20230322-01939
PO-202303-0980,2023-03-22,VND003,Shanti Enterprises,INV-20230322-4063,Belt,PRD0002,Accessories,CAT003,1972.46,46,90733.16,2967.25,87765.91,7310.42,80455.49,9365.49,2023,3,22,71090.0,11490.0,Cash,,ENT-20230322-00980
PO-202303-1021,2023-03-21,VND005,Yello Energy Co.,INV-20230321-1451,Women's Saree,PRD0072,Fashion Apparel,CAT001,1391.57,34,47313.38,3202.99,44110.39,4078.93,40031.46,1471.25,2023,3,21,38560.21,7944.04,Cash,,ENT-20230321-01021
PO-202303-1981,2023-03-21,VND007,Style Mart Brand,INV-20230321-1874,Women's Leggings,PRD0079,Fashion Apparel,CAT001,4651.07,69,320923.83,61775.66,259148.17,21882.98,237265.19,21168.46,2023,3,21,216096.73,215782.7,Nagad,,ENT-20230321-01981
PO-202303-1120,2023-03-21,VND006,Sun Corporation Ltd.,INV-20230321-3856,Face Serum,PRD0053,Cosmetics,CAT002,4991.76,78,389357.28,83136.9,306220.38,16616.76,289603.62,35554.19,2023,3,21,254049.43,175844.87,Cheque,Dutch Bangla Bank,ENT-20230321-01120
PO-202303-0951,2023-03-20,VND003,Shanti Enterprises,INV-20230320-9247,Women's Saree,PRD0072,Fashion Apparel,CAT001,1686.79,13,21928.27,1513.93,20414.34,2005.29,18409.05,896.08,2023,3,20,17512.97,15611.37,Cash,,ENT-20230320-00951
PO-202303-0775,2023-03-20,VND004,Organic Solutions,INV-20230320-6478,Hair Mask,PRD0021,Cosmetics,CAT002,2590.67,8,20725.36,5406.25,15319.11,754.76,14564.35,725.57,2023,3,20,13838.78,1724.66,Bkash,,ENT-20230320-00775
PO-202303-0671,2023-03-20,VND002,Kazi Tea IND Ltd.,INV-20230320-1571,Aftershave,PRD0057,Hygiene Products,CAT004,876.7,81,71012.7,10185.5,60827.2,4761.24,56065.96,841.6,2023,3,20,55224.36,22197.43,Cash,,ENT-20230320-00671
PO-202303-0278,2023-03-20,VND002,Kazi Tea IND Ltd.,INV-20230320-5424,Women's Top,PRD0005,Fashion Apparel,CAT001,2732.12,16,43713.92,2897.1,40816.82,2257.8,38559.02,1199.74,2023,3,20,37359.28,22426.18,Nagad,,ENT-20230320-00278
PO-202303-0805,2023-03-19,VND004,Organic Solutions,INV-20230319-2328,Hat,PRD0019,Accessories,CAT003,3570.48,53,189235.44,11733.79,177501.65,7807.24,169694.41,1009.13,2023,3,19,168685.28,6549.6,Cheque,Dutch Bangla Bank,ENT-20230319-00805
PO-202303-1383,2023-03-19,VND001,Creative Corporation,INV-20230319-5448,Body Lotion,PRD0064,Cosmetics,CAT002,1257.16,36,45257.76,12695.47,32562.29,1555.06,31007.23,3283.34,2023,3,19,27723.89,12361.23,Bkash,,ENT-20230319-01383
PO-202303-1541,2023-03-19,VND001,Creative Corporation,INV-20230319-5192,Women's Saree,PRD0072,Fashion Apparel,CAT001,1311.88,87,114133.56,3803.26,110330.3,9906.63,100423.67,420.86,2023,3,19,100002.81,43713.71,Cash,,ENT-20230319-01541
PO-202303-1507,2023-03-19,VND003,Shanti Enterprises,INV-20230319-7770,Foot Care Cream,PRD0041,Cosmetics,CAT002,2439.99,45,109799.55,2552.48,107247.07,4643.91,102603.16,546.48,2023,3,19,102056.68,70449.49,Bkash,,ENT-20230319-01507
PO-202303-1036,2023-03-18,VND006,Sun Corporation Ltd.,INV-20230318-4818,Hair Gel,PRD0077,Hygiene Products,CAT004,1277.66,15,19164.9,1324.39,17840.51,682.29,17158.22,2563.07,2023,3,18,14595.15,5303.45,Bkash,,ENT-20230318-01036
PO-202303-1257,2023-03-18,VND002,Kazi Tea IND Ltd.,INV-20230318-1712,Face Cream,PRD0034,Cosmetics,CAT002,3640.29,89,323985.81,7291.83,316693.98,8340.38,308353.6,25203.6,2023,3,18,283150.0,249700.51,Bank Transfer,Bkash,ENT-20230318-01257
PO-202303-0678,2023-03-18,VND001,Creative Corporation,INV-20230318-2121,Backpack,PRD0038,Hygiene Products,CAT004,4581.64,25,114541.0,31272.46,83268.54,556.38,82712.16,12043.08,2023,3,18,70669.08,31572.87,Cheque,BRAC Bank,ENT-20230318-00678
PO-202303-0947,2023-03-17,VND005,Yello Energy Co.,INV-20230317-3549,Face Serum,PRD0053,Cosmetics,CAT002,2038.3,21,42804.3,9718.86,33085.44,150.07,32935.37,3149.83,2023,3,17,29785.54,21480.23,Cash,,ENT-20230317-00947
PO-202303-0213,2023-03-17,VND007,Style Mart Brand,INV-20230317-7115,Face Scrub,PRD0062,Hygiene Products,CAT004,889.8,82,72963.6,12515.46,60448.14,4456.42,55991.72,6747.47,2023,3,17,49244.25,15711.07,Cheque,Janata Bank,ENT-20230317-00213
PO-202303-0006,2023-03-16,VND006,Sun Corporation Ltd.,INV-20230316-9733,Shampoo,PRD0007,Hygiene Products,CAT004,3190.41,77,245661.57,41852.58,203808.99,6051.94,197757.05,5044.83,2023,3,16,192712.22,123335.76,Bkash,,ENT-20230316-00006
PO-202303-1705,2023-03-16,VND007,Style Mart Brand,INV-20230316-2316,Beard Oil,PRD0049,Cosmetics,CAT002,2749.21,8,21993.68,4433.16,17560.52,793.8,16766.72,957.79,2023,3,16,15808.93,801.93,Nagad,,ENT-20230316-01705
PO-202303-0294,2023-03-16,VND004,Organic Solutions,INV-20230316-9599,Face Wash,PRD0022,Hygiene Products,CAT004,8692.78,286,2486135.08,248613.51,2237521.57,111876.08,2125645.49,106282.27,2023,3,16,2019363.22,633188.32,Cash,,ENT-20230316-00294
PO-202303-0894,2023-03-16,VND002,Kazi Tea IND Ltd.,INV-20230316-2010,Keychain,PRD0012,Accessories,CAT003,975.13,92,89711.96,14995.2,74716.76,4241.42,70475.34,2506.47,2023,3,16,67968.87,35586.68,Nagad,,ENT-20230316-00894
PO-202303-0294,2023-03-16,VND004,Organic Solutions,INV-20230316-9599,Face Wash,PRD0022,Hygiene Products,CAT004,366.65,66,24198.9,4870.54,19328.36,760.71,18567.65,1237.25,2023,3,16,17330.4,3501.96,Cash,,ENT-20230316-00294
PO-202303-1055,2023-03-16,VND006,Sun Corporation Ltd.,INV-20230316-2188,Toothbrush,PRD0017,Hygiene Products,CAT004,3841.45,49,188231.05,33374.87,154856.18,6705.46,148150.72,21180.02,2023,3,16,126970.7,113499.86,Bkash,,ENT-20230316-01055
PO-202303-0933,2023-03-16,VND006,Sun Corporation Ltd.,INV-20230316-6190,Hand Sanitizer,PRD0004,Hygiene Products,CAT004,2717.97,72,195693.84,36557.97,159135.87,5964.82,153171.05,15173.19,2023,3,16,137997.86,52249.09,Bkash,,ENT-20230316-00933
PO-202303-0328,2023-03-15,VND001,Creative Corporation,INV-20230315-4349,Hair Mask,PRD0021,Cosmetics,CAT002,3848.32,66,253989.12,72246.57,181742.55,4061.03,177681.52,1274.13,2023,3,15,176407.39,109533.48,Cash,,ENT-20230315-00328
